,phrase,label,sentiment,subjectivity,language,count
Everybody move over to that side!,Everybody move over to that side!,MISC,,,de,1.0
amerikanischer,amerikanischer,MISC,,,de,1.0
Mutige Athleten,Mutige Athleten,MISC,,,de,1.0
Die Winterspiele im Schatten von Trump,Die Winterspiele im Schatten von Trump,MISC,,,de,1.0
hel…,hel…,MISC,,,de,1.0
Klimaerw…,Klimaerw…,MISC,,,de,1.0
Morgens zwitschern die Vögel,Morgens zwitschern die Vögel,MISC,,,de,1.0
Eufy-Roboter,Eufy-Roboter,MISC,,,de,1.0
Frühling in Sicht,Frühling in Sicht,MISC,,,de,1.0
Süde…,Süde…,MISC,,,de,1.0
Irres Wetter,Irres Wetter,MISC,,,de,1.0
So groß,So groß,MISC,,,de,1.0
Traumziele,Traumziele,MISC,,,de,1.0
schmelzender Schnee,schmelzender Schnee,MISC,,,de,1.0
Fastnachtsfans brauchen warme Jacken,Fastnachtsfans brauchen warme Jacken,MISC,,,de,1.0
Laufe de,Laufe de,MISC,,,de,1.0
Alarmstufe eins,Alarmstufe eins,MISC,,,de,1.0
Das graue und winterliche Wetter,Das graue und winterliche Wetter,MISC,,,de,1.0
Hochwasser…,Hochwasser…,MISC,,,de,1.0
Holzrücken mi,Holzrücken mi,MISC,,,de,1.0
wiss…,wiss…,MISC,,,de,1.0
Mega-Strafe,Mega-Strafe,MISC,,,de,1.0
Rosenmontag“,Rosenmontag“,MISC,,,de,1.0
E18,E18,MISC,,,de,1.0
Minustemperaturen,Minustemperaturen,MISC,,,de,1.0
Winter: Schnee und Regen,Winter: Schnee und Regen,MISC,,,de,1.0
Käfer,Käfer,MISC,,,de,1.0
Borkenkäfern,Borkenkäfern,MISC,,,de,1.0
Borkenkäfer“,Borkenkäfer“,MISC,,,de,1.0
Brauchtum“,Brauchtum“,MISC,,,de,1.0
Minutentakt“,Minutentakt“,MISC,,,de,1.0
Ta…,Ta…,MISC,,,de,1.0
Tischtennis Obdachloser,Tischtennis Obdachloser,MISC,,,de,1.0
Aschermittwoch,Aschermittwoch,MISC,,,de,1.0
Weiterhin Schnee,Weiterhin Schnee,MISC,,,de,1.0
Ukraine-Kriegs,Ukraine-Kriegs,MISC,,,de,1.0
Kriege,Kriege,MISC,,,de,1.0
Die Niederschläge,Die Niederschläge,MISC,,,de,1.0
Ohne Wind und Sonne,Ohne Wind und Sonne,MISC,,,de,1.0
Warm im Winter,Warm im Winter,MISC,,,de,1.0
Das ist die Hierarchie,Das ist die Hierarchie,MISC,,,de,1.0
E18 unse…,E18 unse…,MISC,,,de,1.0
Dritten Reichs,Dritten Reichs,MISC,,,de,1.0
Jahr fallen Tausende Vögel,Jahr fallen Tausende Vögel,MISC,,,de,1.0
Tote Vögel,Tote Vögel,MISC,,,de,1.0
Märchen,Märchen,MISC,,,de,1.0
Grünkohlernte“,Grünkohlernte“,MISC,,,de,1.0
Dor…,Dor…,MISC,,,de,1.0
Browser,Browser,MISC,,,de,1.0
JavaScript,JavaScript,MISC,,,de,1.0
Die zerstörerische Kraft der Lawinen,Die zerstörerische Kraft der Lawinen,MISC,,,de,1.0
Bahnsanierung Hamburg–Berlin,Bahnsanierung Hamburg–Berlin,MISC,,,de,1.0
Harter Winter,Harter Winter,MISC,,,de,1.0
Sturm Nils,Sturm Nils,MISC,,,de,1.0
Hoffnu…,Hoffnu…,MISC,,,de,1.0
weiterlesenHamburg/Berlin/München,weiterlesenHamburg/Berlin/München,MISC,,,de,1.0
Winters“,Winters“,MISC,,,de,1.0
Mete…,Mete…,MISC,,,de,1.0
Allein im Jänner,Allein im Jänner,MISC,,,de,1.0
Gefahr in Spanien,Gefahr in Spanien,MISC,,,de,1.0
Mein Vater und die tödliche Nacht von St. Pauli,Mein Vater und die tödliche Nacht von St. Pauli,MISC,,,de,1.0
Angriff auf die Demokratie in Amerika,Angriff auf die Demokratie in Amerika,MISC,,,de,1.0
Sonntag zeig…,Sonntag zeig…,MISC,,,de,1.0
Rugby-Länderspiel,Rugby-Länderspiel,MISC,0.0,0.0,de,1.0
Rugby-EM“,Rugby-EM“,MISC,,,de,1.0
Rugby-EM,Rugby-EM,MISC,,,de,1.0
L…,L…,MISC,,,de,1.0
Après-Ski,Après-Ski,MISC,,,de,1.0
Russische Raketen- und Drohnenangriffe,Russische Raketen- und Drohnenangriffe,MISC,,,de,1.0
Slopestyle-Finaleinzug,Slopestyle-Finaleinzug,MISC,,,de,1.0
Winter adé,Winter adé,MISC,,,de,1.0
k…,k…,MISC,,,de,1.0
Schnee von morgen,Schnee von morgen,MISC,,,de,1.0
Olympische Winterspiele 2026,Olympische Winterspiele 2026,MISC,,,de,1.0
Nabu“,Nabu“,MISC,,,de,1.0
Arco della Pace,Arco della Pace,MISC,,,de,1.0
Das ist der beste Zeitpunkt,Das ist der beste Zeitpunkt,MISC,,,de,1.0
Kälte“,Kälte“,MISC,,,de,1.0
Winterzeit“,Winterzeit“,MISC,,,de,1.0
Glatteis-Unfälle“,Glatteis-Unfälle“,MISC,,,de,1.0
Niagara-Fälle,Niagara-Fälle,MISC,1.0,0.0,de,1.0
DWD-Meteorologin,DWD-Meteorologin,MISC,,,de,1.0
finnische,finnische,MISC,,,de,1.0
Aussic…,Aussic…,MISC,,,de,1.0
Regen un…,Regen un…,MISC,,,de,1.0
Schneeregen“,Schneeregen“,MISC,,,de,1.0
Nebel und Regen,Nebel und Regen,MISC,,,de,1.0
Der Regierende Bürgermeister Kai Wegner,Der Regierende Bürgermeister Kai Wegner,MISC,,,de,1.0
Das ist ja Wahnsinn“,Das ist ja Wahnsinn“,MISC,,,de,1.0
Ihr seid,Ihr seid,MISC,,,de,1.0
TV-Routinen,TV-Routinen,MISC,,,de,1.0
BVB-Zukunft,BVB-Zukunft,MISC,,,de,1.0
Pott-Klub mome…,Pott-Klub mome…,MISC,,,de,1.0
Promi-Geburtstag“,Promi-Geburtstag“,MISC,,,de,1.0
Regelmäßigkeiten,Regelmäßigkeiten,MISC,,,de,1.0
weiterlesenMünchen/Karlsruhe,weiterlesenMünchen/Karlsruhe,MISC,,,de,1.0
Gefahr für Leib und Leben“,Gefahr für Leib und Leben“,MISC,,,de,1.0
ka…,ka…,MISC,,,de,1.0
Balko…,Balko…,MISC,,,de,1.0
Amazon-Angebot,Amazon-Angebot,MISC,,,de,1.0
Frühling is coming,Frühling is coming,MISC,,,de,1.0
Epic Games Store,Epic Games Store,MISC,,,de,1.0
Netflix-Neuzugang haut,Netflix-Neuzugang haut,MISC,,,de,1.0
Wir lieben,Wir lieben,MISC,,,de,1.0
Tag der Liebe,Tag der Liebe,MISC,,,de,1.0
Eisiger Winter“,Eisiger Winter“,MISC,,,de,1.0
Eisiger Winter,Eisiger Winter,MISC,,,de,1.0
The Tillman Story“,The Tillman Story“,MISC,,,de,1.0
Winter K2,Winter K2,MISC,,,de,1.0
Apple TV,Apple TV,MISC,,,de,1.0
Bundespräsidia…,Bundespräsidia…,MISC,,,de,1.0
Steinmeier,Steinmeier,MISC,,,de,1.0
Lifestyle-Debatten,Lifestyle-Debatten,MISC,,,de,1.0
ZDF-Herzkino-Serie Frühling,ZDF-Herzkino-Serie Frühling,MISC,,,de,1.0
ZDF-Herzkino-Serie,ZDF-Herzkino-Serie,MISC,,,de,1.0
… Bringt der Frühling den Frieden,… Bringt der Frühling den Frieden,MISC,,,de,1.0
Frieden,Frieden,MISC,,,de,1.0
picture allia…,picture allia…,MISC,,,de,1.0
Schnittbl…,Schnittbl…,MISC,,,de,1.0
unreal von Werbeplakaten,unreal von Werbeplakaten,MISC,,,de,1.0
kitschig-bunt,kitschig-bunt,MISC,,,de,1.0
Stadtflucht-Kolumne,Stadtflucht-Kolumne,MISC,,,de,1.0
M-Z …,M-Z …,MISC,,,de,1.0
WeatherStory19.01.2026,WeatherStory19.01.2026,MISC,,,de,1.0
Zendure-Set,Zendure-Set,MISC,,,de,1.0
CES ,CES ,MISC,,,de,1.0
Kehl,Kehl,MISC,,,de,1.0
"Chaos
","Chaos
",MISC,,,de,1.0
Jahresauftakt,Jahresauftakt,MISC,,,de,1.0
Winterwetters“,Winterwetters“,MISC,,,de,1.0
dpa/Philipp Schulze ,dpa/Philipp Schulze ,MISC,,,de,1.0
dpa/Julian,dpa/Julian,MISC,,,de,1.0
Was Reise…,Was Reise…,MISC,,,de,1.0
Was Reisende,Was Reisende,MISC,,,de,1.0
Wetterp…,Wetterp…,MISC,,,de,1.0
Wetterkapr…,Wetterkapr…,MISC,,,de,1.0
DEL Winter Game“,DEL Winter Game“,MISC,,,de,1.0
Dresdner Organisatoren,Dresdner Organisatoren,MISC,,,de,1.0
DEL Winter Game,DEL Winter Game,MISC,,,de,1.0
Eisflächen“,Eisflächen“,MISC,,,de,1.0
E…,E…,MISC,,,de,1.0
Chef d…,Chef d…,MISC,,,de,1.0
Wetterkrimi“,Wetterkrimi“,MISC,,,de,1.0
Holt sie euc…,Holt sie euc…,MISC,,,de,1.0
Schnee und eis,Schnee und eis,MISC,,,de,1.0
Gefrierender Regen“,Gefrierender Regen“,MISC,,,de,1.0
"Eisige Temperaturen, Schnee und Wind","Eisige Temperaturen, Schnee und Wind",MISC,,,de,1.0
Straßenverh…,Straßenverh…,MISC,,,de,1.0
Temperaturen,Temperaturen,MISC,0.0,0.0,de,1.0
Wintertag,Wintertag,MISC,,,de,1.0
Freitag und …,Freitag und …,MISC,,,de,1.0
Mitmach-Forscher“,Mitmach-Forscher“,MISC,,,de,1.0
Mitmach-Forscher,Mitmach-Forscher,MISC,,,de,1.0
picture al,picture al,MISC,,,de,1.0
HochwasserFlutgefahr,HochwasserFlutgefahr,MISC,,,de,1.0
Forschungsteam,Forschungsteam,MISC,,,de,1.0
A…,A…,MISC,,,de,1.0
Tierhalter,Tierhalter,MISC,,,de,1.0
Wer weiß,Wer weiß,MISC,,,de,1.0
Winter-Wetter,Winter-Wetter,MISC,0.0,0.0,de,1.0
"Bayern
","Bayern
",MISC,,,de,1.0
Kinder und Jugendliche,Kinder und Jugendliche,MISC,,,de,1.0
Normalnull prognosti…,Normalnull prognosti…,MISC,,,de,1.0
Kieler,Kieler,MISC,,,de,1.0
Gesamtweltcup,Gesamtweltcup,MISC,,,de,1.0
alpinen Weltcup,alpinen Weltcup,MISC,,,de,1.0
Ski-Star Hirscher,Ski-Star Hirscher,MISC,,,de,1.0
Alpiner Weltcup“,Alpiner Weltcup“,MISC,,,de,1.0
Hanami“,Hanami“,MISC,,,de,1.0
unbe…,unbe…,MISC,,,de,1.0
Autobahnpolizeiinspektio…,Autobahnpolizeiinspektio…,MISC,,,de,1.0
Wir sind trotz Schnee,Wir sind trotz Schnee,MISC,,,de,1.0
Bundesliga“,Bundesliga“,MISC,,,de,1.0
Teil de…,Teil de…,MISC,,,de,1.0
Dreikönig…,Dreikönig…,MISC,,,de,1.0
Frontal-Glättecrash,Frontal-Glättecrash,MISC,,,de,1.0
Wegerisiko,Wegerisiko,MISC,,,de,1.0
Wechselhaftes Winterwetter“,Wechselhaftes Winterwetter“,MISC,,,de,1.0
Hanses…,Hanses…,MISC,,,de,1.0
Strenger Winter,Strenger Winter,MISC,,,de,1.0
Gasspeicher“,Gasspeicher“,MISC,,,de,1.0
Ranzzeit …,Ranzzeit …,MISC,,,de,1.0
Schwerer Schnee“,Schwerer Schnee“,MISC,,,de,1.0
Goretti“,Goretti“,MISC,,,de,1.0
Alle reden vom Wetter,Alle reden vom Wetter,MISC,,,de,1.0
Eis morge…,Eis morge…,MISC,,,de,1.0
Kälteeinbruch in Deutschland,Kälteeinbruch in Deutschland,MISC,,,de,1.0
Verkehrsminister,Verkehrsminister,MISC,,,de,1.0
Elli“,Elli“,MISC,,,de,1.0
Winter-Sturmtief,Winter-Sturmtief,MISC,,,de,1.0
Zweif…,Zweif…,MISC,,,de,1.0
Sibirische Tiger,Sibirische Tiger,MISC,,,de,1.0
Schweriner Zoo,Schweriner Zoo,MISC,0.0,0.0,de,1.0
Tiere im Winter“,Tiere im Winter“,MISC,,,de,1.0
Was Mieter,Was Mieter,MISC,,,de,1.0
Verkehrskontrolle auf Raststätte +++,Verkehrskontrolle auf Raststätte +++,MISC,,,de,1.0
Rhein-Main-Liveblog,Rhein-Main-Liveblog,MISC,0.0,0.0,de,1.0
kleinräumiges,kleinräumiges,MISC,,,de,1.0
Polare Kaltluft,Polare Kaltluft,MISC,,,de,1.0
Die Teams,Die Teams,MISC,,,de,1.0
Dauerfrost und Schneeverwehungen,Dauerfrost und Schneeverwehungen,MISC,,,de,1.0
Glatteis-Unfälle,Glatteis-Unfälle,MISC,0.0,1.0,de,1.0
So cool,So cool,MISC,,,de,1.0
Gewitter-Risiko,Gewitter-Risiko,MISC,,,de,1.0
Blitz-Statistik,Blitz-Statistik,MISC,,,de,1.0
Gottes …,Gottes …,MISC,,,de,1.0
Blechtrommel“,Blechtrommel“,MISC,,,de,1.0
Ich-Klasse,Ich-Klasse,MISC,,,de,1.0
Langschläfer,Langschläfer,MISC,,,de,1.0
Unser Tool,Unser Tool,MISC,,,de,1.0
Tiere im Winter,Tiere im Winter,MISC,,,de,1.0
Kalte Weihnachten,Kalte Weihnachten,MISC,,,de,1.0
Wetterdaten,Wetterdaten,MISC,,,de,1.0
Fahrrad im Schnee,Fahrrad im Schnee,MISC,,,de,1.0
02.01.2026,02.01.2026,MISC,,,de,1.0
"Sturm, Schnee","Sturm, Schnee",MISC,,,de,1.0
Kaltkeimer,Kaltkeimer,MISC,,,de,1.0
Genügend Schnee“,Genügend Schnee“,MISC,,,de,1.0
Werktag des Jahres,Werktag des Jahres,MISC,,,de,1.0
Brand“,Brand“,MISC,,,de,1.0
A66“,A66“,MISC,,,de,1.0
Wind und Schnee,Wind und Schnee,MISC,,,de,1.0
winterlich-turbulentem,winterlich-turbulentem,MISC,,,de,1.0
Mensch bei Streit getötet +++ Liveblog,Mensch bei Streit getötet +++ Liveblog,MISC,,,de,1.0
Nordh…,Nordh…,MISC,,,de,1.0
Lokalmatadorin,Lokalmatadorin,MISC,,,de,1.0
Weltcuprennen,Weltcuprennen,MISC,,,de,1.0
86-Jähriger,86-Jähriger,MISC,,,de,1.0
Winterdie…,Winterdie…,MISC,,,de,1.0
Wir haben Schnee…,Wir haben Schnee…,MISC,,,de,1.0
Buntes“,Buntes“,MISC,,,de,1.0
So viel Schnee,So viel Schnee,MISC,,,de,1.0
alle Jahr…,alle Jahr…,MISC,,,de,1.0
Kälte ,Kälte ,MISC,,,de,1.0
Mülltonnen,Mülltonnen,MISC,,,de,1.0
HHLA,HHLA,MISC,,,de,1.0
ostwestfälischen,ostwestfälischen,MISC,,,de,1.0
Spuren im frischen Schnee,Spuren im frischen Schnee,MISC,,,de,1.0
Kiosk-Einbrechern,Kiosk-Einbrechern,MISC,,,de,1.0
Beginn des Jahres,Beginn des Jahres,MISC,,,de,1.0
Tim,Tim,MISC,0.0,0.0,de,1.0
Dauerfrost und Glatteis,Dauerfrost und Glatteis,MISC,,,de,1.0
Winterlich“,Winterlich“,MISC,,,de,1.0
Dauerfrost und Schnee – Glättegefahr,Dauerfrost und Schnee – Glättegefahr,MISC,,,de,1.0
Flutkatastrophe im Juli 2021,Flutkatastrophe im Juli 2021,MISC,,,de,1.0
Hochwasser“,Hochwasser“,MISC,,,de,1.0
Jobs,Jobs,MISC,0.0,0.0,de,1.0
Spre…,Spre…,MISC,,,de,1.0
Nachmittag leichte…,Nachmittag leichte…,MISC,,,de,1.0
Nachmittag l…,Nachmittag l…,MISC,,,de,1.0
Fußball-Saison,Fußball-Saison,MISC,,,de,1.0
Ein 34-jähriger Mann,Ein 34-jähriger Mann,MISC,,,de,1.0
Winterwetter in NRW“,Winterwetter in NRW“,MISC,,,de,1.0
Wochenende des Jahres,Wochenende des Jahres,MISC,,,de,1.0
Eis und Schnee“,Eis und Schnee“,MISC,,,de,1.0
Meteorologen e,Meteorologen e,MISC,,,de,1.0
Unfa…,Unfa…,MISC,,,de,1.0
Glätteunfälle,Glätteunfälle,MISC,,,de,1.0
Krankenhäuser“,Krankenhäuser“,MISC,,,de,1.0
Autofahrt,Autofahrt,MISC,,,de,1.0
Sommer</li><li,Sommer</li><li,MISC,,,de,1.0
Kälterer Winter,Kälterer Winter,MISC,,,de,1.0
Der Winter in Hessen“,Der Winter in Hessen“,MISC,,,de,1.0
Schuhspuren im Schnee,Schuhspuren im Schnee,MISC,,,de,1.0
Mallorca im Frühling,Mallorca im Frühling,MISC,,,de,1.0
Gesellschaft“,Gesellschaft“,MISC,,,de,1.0
Pinguin-Gang,Pinguin-Gang,MISC,,,de,1.0
Mährobotern,Mährobotern,MISC,-0.5,0.5,de,1.0
Yarbo M …,Yarbo M …,MISC,,,de,1.0
Winter-Klassiker,Winter-Klassiker,MISC,,,de,1.0
Romantisches Winter-Date auf dem Eis,Romantisches Winter-Date auf dem Eis,MISC,,,de,1.0
Heizungsgesetz,Heizungsgesetz,MISC,,,de,1.0
Wärme im Winter,Wärme im Winter,MISC,,,de,1.0
Olympia-Gegner,Olympia-Gegner,MISC,,,de,1.0
Was hinter der Wetter-Aufregung,Was hinter der Wetter-Aufregung,MISC,,,de,1.0
Energie“,Energie“,MISC,,,de,1.0
Spieltag,Spieltag,MISC,,,de,1.0
Freistaat“,Freistaat“,MISC,,,de,1.0
Schneelastbegrenzungskonzept“,Schneelastbegrenzungskonzept“,MISC,,,de,1.0
Der Löwe,Der Löwe,MISC,,,de,1.0
IMAGO/teamSprint-media,IMAGO/teamSprint-media,MISC,,,de,1.0
Antholz,Antholz,MISC,,,de,1.0
Albtraum-Winter,Albtraum-Winter,MISC,,,de,1.0
Sport bei Schnee und Eis,Sport bei Schnee und Eis,MISC,,,de,1.0
Tauwet…,Tauwet…,MISC,,,de,1.0
Schneeberge,Schneeberge,MISC,-1.0,0.0,de,1.0
ORF-Meteorolo…,ORF-Meteorolo…,MISC,,,de,1.0
Heidekreis“,Heidekreis“,MISC,,,de,1.0
Gassigehen,Gassigehen,MISC,,,de,1.0
Mildere Witterung,Mildere Witterung,MISC,,,de,1.0
Frontalkollision ihr,Frontalkollision ihr,MISC,,,de,1.0
Die Exekutive,Die Exekutive,MISC,,,de,1.0
Kriegsbeginn,Kriegsbeginn,MISC,,,de,1.0
Punkte d…,Punkte d…,MISC,,,de,1.0
Unterrichtsausfall,Unterrichtsausfall,MISC,0.0,0.0,de,1.0
Zehn Tage Feldversuch,Zehn Tage Feldversuch,MISC,,,de,1.0
mehr</li><li,mehr</li><li,MISC,,,de,1.0
Russischer Winter“,Russischer Winter“,MISC,,,de,1.0
Vom wolkenlosen Himmel scheint der Mond,Vom wolkenlosen Himmel scheint der Mond,MISC,,,de,1.0
Dolomiten“,Dolomiten“,MISC,,,de,1.0
Siebzig Jahre später,Siebzig Jahre später,MISC,,,de,1.0
Wurst-Debatte,Wurst-Debatte,MISC,,,de,1.0
Hause“,Hause“,MISC,,,de,1.0
Spaziergängern,Spaziergängern,MISC,,,de,1.0
Davos Man“,Davos Man“,MISC,,,de,1.0
Davos Men,Davos Men,MISC,,,de,1.0
Skifah…,Skifah…,MISC,,,de,1.0
Winterpanik,Winterpanik,MISC,,,de,1.0
AtempauseAllergiker leiden,AtempauseAllergiker leiden,MISC,,,de,1.0
Alarm für Allergiker,Alarm für Allergiker,MISC,,,de,1.0
Grau,Grau,MISC,,,de,1.0
minus 20,minus 20,MISC,,,de,1.0
Januar-Woche,Januar-Woche,MISC,,,de,1.0
Klarer Himmel“,Klarer Himmel“,MISC,,,de,1.0
Gamescom Opening Night 2024,Gamescom Opening Night 2024,MISC,,,de,1.0
Open-World-Götterspiel Masters of Albion,Open-World-Götterspiel Masters of Albion,MISC,,,de,1.0
Götter-Spiel,Götter-Spiel,MISC,,,de,1.0
Sanft spült das …,Sanft spült das …,MISC,,,de,1.0
Das Foto,Das Foto,MISC,,,de,1.0
Härtester Winter,Härtester Winter,MISC,,,de,1.0
Die Hügel da drüben – das ist alles Marmor“,Die Hügel da drüben – das ist alles Marmor“,MISC,,,de,1.0
Arabische Frühling“,Arabische Frühling“,MISC,,,de,1.0
Aufstand,Aufstand,MISC,,,de,1.0
Wahrscheinlic…,Wahrscheinlic…,MISC,,,de,1.0
Grad i…,Grad i…,MISC,,,de,1.0
GradKiew ,GradKiew ,MISC,,,de,1.0
AUA,AUA,MISC,,,de,1.0
2:3-Niederlage,2:3-Niederlage,MISC,,,de,1.0
Unwetters“,Unwetters“,MISC,,,de,1.0
Zweitliga-Tabellenführer,Zweitliga-Tabellenführer,MISC,,,de,1.0
Eishockey,Eishockey,MISC,,,de,1.0
Winter Game,Winter Game,MISC,,,de,1.0
Fußball-Bundesligisten 1,Fußball-Bundesligisten 1,MISC,,,de,1.0
Arktisch kalt“,Arktisch kalt“,MISC,,,de,1.0
Unsere besten Spieler,Unsere besten Spieler,MISC,,,de,1.0
Eishockey-Winter Game,Eishockey-Winter Game,MISC,,,de,1.0
Eisbären“,Eisbären“,MISC,,,de,1.0
Eisbären,Eisbären,MISC,,,de,1.0
Un…,Un…,MISC,,,de,1.0
Winterquartier in MV“,Winterquartier in MV“,MISC,,,de,1.0
Wetterchaos am Sonntag,Wetterchaos am Sonntag,MISC,,,de,1.0
stimmt a,stimmt a,MISC,,,de,1.0
Fußball-Zweitligist D…,Fußball-Zweitligist D…,MISC,,,de,1.0
Dresdner Eislöwen“,Dresdner Eislöwen“,MISC,,,de,1.0
Schalke schlägt Osnabrück,Schalke schlägt Osnabrück,MISC,,,de,1.0
Große Zahl,Große Zahl,MISC,,,de,1.0
Leipziger Brückenlauf,Leipziger Brückenlauf,MISC,,,de,1.0
Brückenlauf“,Brückenlauf“,MISC,,,de,1.0
Ostfriesischen,Ostfriesischen,MISC,,,de,1.0
Abfa…,Abfa…,MISC,,,de,1.0
Schneesturm“,Schneesturm“,MISC,,,de,1.0
Schneefall in Bayern“,Schneefall in Bayern“,MISC,,,de,1.0
BILD1…,BILD1…,MISC,,,de,1.0
de…,de…,MISC,,,de,1.0
Die Landwirte,Die Landwirte,MISC,,,de,1.0
Ausblick Agrarwirtschaft“,Ausblick Agrarwirtschaft“,MISC,,,de,1.0
Die wärmsten Orte,Die wärmsten Orte,MISC,,,de,1.0
Ost-West-V…,Ost-West-V…,MISC,,,de,1.0
ZDF-Erfolgsreihe,ZDF-Erfolgsreihe,MISC,,,de,1.0
Ein verlorener,Ein verlorener,MISC,,,de,1.0
Winter Game“,Winter Game“,MISC,,,de,1.0
Trotz Niederlage,Trotz Niederlage,MISC,,,de,1.0
Spaß im Schnee,Spaß im Schnee,MISC,,,de,1.0
Auf freundlich-kalten Sonntag,Auf freundlich-kalten Sonntag,MISC,,,de,1.0
Tierparks“,Tierparks“,MISC,,,de,1.0
tü…,tü…,MISC,,,de,1.0
Glatteis-Warnungen,Glatteis-Warnungen,MISC,,,de,1.0
Wegen Glatteis-Warnung,Wegen Glatteis-Warnung,MISC,,,de,1.0
Zwei Zentimeter Glatteis,Zwei Zentimeter Glatteis,MISC,,,de,1.0
Wetter-Extreme,Wetter-Extreme,MISC,,,de,1.0
Tödlicher Unfall“,Tödlicher Unfall“,MISC,,,de,1.0
Bildungsministerium,Bildungsministerium,MISC,,,de,1.0
Schneemann“,Schneemann“,MISC,,,de,1.0
Streit im Schnee,Streit im Schnee,MISC,,,de,1.0
Straßengraben“,Straßengraben“,MISC,,,de,1.0
Fahrrad im Winter,Fahrrad im Winter,MISC,,,de,1.0
Ahoi Piraten,Ahoi Piraten,MISC,,,de,1.0
Istituto S…,Istituto S…,MISC,,,de,1.0
Subklade K,Subklade K,MISC,,,de,1.0
H3N2-Variante,H3N2-Variante,MISC,,,de,1.0
Grippe-Saison,Grippe-Saison,MISC,,,de,1.0
grau-nasse,grau-nasse,MISC,,,de,1.0
"Sturm, Schnee und Eis","Sturm, Schnee und Eis",MISC,,,de,1.0
Rabatt,Rabatt,MISC,,,de,1.0
Wichtigeres,Wichtigeres,MISC,,,de,1.0
Schlechte Laune,Schlechte Laune,MISC,,,de,1.0
Es ist mit,Es ist mit,MISC,,,de,1.0
Glatteisgefahr a…,Glatteisgefahr a…,MISC,,,de,1.0
Amtliche Warnung,Amtliche Warnung,MISC,,,de,1.0
Glatteis-Warnung“,Glatteis-Warnung“,MISC,,,de,1.0
Auf Winterwochenende,Auf Winterwochenende,MISC,,,de,1.0
Spr…,Spr…,MISC,,,de,1.0
Ministeriums,Ministeriums,MISC,,,de,1.0
Patientenzahlen,Patientenzahlen,MISC,,,de,1.0
Erholungskurs,Erholungskurs,MISC,0.15000000000000002,0.0,de,1.0
21.11.2025,21.11.2025,MISC,,,de,1.0
Ferienwoche,Ferienwoche,MISC,,,de,1.0
"Tatort""-","Tatort""-",MISC,,,de,1.0
Polizeiruf 110,Polizeiruf 110,MISC,,,de,1.0
Wetters,Wetters,MISC,,,de,1.0
Hochw…,Hochw…,MISC,,,de,1.0
Nä…,Nä…,MISC,,,de,1.0
Was g…,Was g…,MISC,,,de,1.0
Ebay.de,Ebay.de,MISC,,,de,1.0
Interflug-Maschine,Interflug-Maschine,MISC,,,de,1.0
Ozeandünger,Ozeandünger,MISC,,,de,1.0
Milliardären,Milliardären,MISC,,,de,1.0
Agrar“,Agrar“,MISC,,,de,1.0
Vergangenes Jahr,Vergangenes Jahr,MISC,,,de,1.0
BILD09…,BILD09…,MISC,,,de,1.0
Surrealismus Schnee von gestern,Surrealismus Schnee von gestern,MISC,,,de,1.0
Thüringens Weinbauern,Thüringens Weinbauern,MISC,,,de,1.0
XXL-Skigebiet,XXL-Skigebiet,MISC,,,de,1.0
5.Oktober,5.Oktober,MISC,,,de,1.0
Die Schadholzmengen,Die Schadholzmengen,MISC,,,de,1.0
Oberösterreichische,Oberösterreichische,MISC,,,de,1.0
Fest steh…,Fest steh…,MISC,,,de,1.0
Wag…,Wag…,MISC,,,de,1.0
15 Jahre lang,15 Jahre lang,MISC,,,de,1.0
überarbei…,überarbei…,MISC,,,de,1.0
Agenda 2010,Agenda 2010,MISC,,,de,1.0
Strickpullover,Strickpullover,MISC,,,de,1.0
Jens“,Jens“,MISC,,,de,1.0
Badespaß“,Badespaß“,MISC,,,de,1.0
chinesische,chinesische,MISC,,,de,1.0
Gen Z,Gen Z,MISC,,,de,1.0
Me Too“-Moment,Me Too“-Moment,MISC,,,de,1.0
Bürger,Bürger,MISC,,,de,1.0
Chagall-Schülers,Chagall-Schülers,MISC,,,de,1.0
trompet…,trompet…,MISC,,,de,1.0
Fernsehen“,Fernsehen“,MISC,,,de,1.0
Reparatur-Richtline,Reparatur-Richtline,MISC,,,de,1.0
Deutscher Apothekerverbände,Deutscher Apothekerverbände,MISC,,,de,1.0
Bundesliga-Geschichte,Bundesliga-Geschichte,MISC,,,de,1.0
feier…,feier…,MISC,,,de,1.0
Minute u,Minute u,MISC,,,de,1.0
Kölner,Kölner,MISC,,,de,1.0
Nachspielzeit,Nachspielzeit,MISC,,,de,1.0
Tagesverlauf kan,Tagesverlauf kan,MISC,,,de,1.0
Jahrhundertkatastrophe,Jahrhundertkatastrophe,MISC,,,de,1.0
Rund ein Jahr,Rund ein Jahr,MISC,,,de,1.0
Beauty-Sekt,Beauty-Sekt,MISC,,,de,1.0
Putins Invasion,Putins Invasion,MISC,,,de,1.0
Woltemade,Woltemade,MISC,,,de,1.0
Frisches Obst“,Frisches Obst“,MISC,,,de,1.0
Frisches Obst,Frisches Obst,MISC,,,de,1.0
Frühling und,Frühling und,MISC,,,de,1.0
Die Stefan Raab Show,Die Stefan Raab Show,MISC,,,de,1.0
Die guten Nachrichten,Die guten Nachrichten,MISC,,,de,1.0
Li…,Li…,MISC,,,de,1.0
Only Murders in the Building“,Only Murders in the Building“,MISC,,,de,1.0
Earth“,Earth“,MISC,,,de,1.0
